MovieID,Title,Genres,Language,Country,Total Views,YEAR
412,"Age of Innocence, The (1993)",Drama,Spanish,India,13946,1993
413,Airheads (1994),Comedy,German,India,83741,1994
414,"Air Up There, The (1994)",Comedy,Spanish,India,80164,1994
415,Another Stakeout (1993),Comedy|Thriller,German,Canada,20255,1993
416,Bad Girls (1994),Western,German,France,47631,1994
417,Barcelona (1994),Comedy|Romance,French,USA,62459,1994
418,Being Human (1993),Drama,English,Canada,29914,1993
419,"Beverly Hillbillies, The (1993)",Comedy,English,France,58720,1993
420,Beverly Hills Cop III (1994),Action|Comedy,Italian,France,31907,1994
421,Black Beauty (1994),Adventure|Children's,French,France,3439,1994
422,Blink (1994),Thriller,Spanish,USA,83241,1994
423,Blown Away (1994),Action|Thriller,English,Italy,29801,1994
424,Blue Chips (1994),Drama,Italian,Italy,13481,1994
425,Blue Sky (1994),Drama|Romance,Italian,Italy,26663,1994
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Italian,USA,5407,1993
427,Boxing Helena (1993),Mystery|Romance|Thriller,French,Canada,68826,1993
428,"Bronx Tale, A (1993)",Drama,Spanish,France,14528,1993
429,Cabin Boy (1994),Comedy,French,USA,66504,1994
430,Calendar Girl (1993),Drama,Spanish,India,69232,1993
431,Carlito's Way (1993),Crime|Drama,English,Canada,43990,1993
432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,Spanish,Italy,45361,1994
433,Clean Slate (1994),Comedy,French,India,40176,1994
434,Cliffhanger (1993),Action|Adventure|Crime,French,Canada,50242,1993
435,Coneheads (1993),Comedy|Sci-Fi,Spanish,USA,35983,1993
436,Color of Night (1994),Drama|Thriller,German,Italy,11819,1994
437,Cops and Robbersons (1994),Comedy,German,India,56489,1994
438,"Cowboy Way, The (1994)",Action|Comedy,French,France,24653,1994
439,Dangerous Game (1993),Drama,Italian,India,6661,1993
440,Dave (1993),Comedy|Romance,German,France,5686,1993
441,Dazed and Confused (1993),Comedy,Italian,India,11496,1993
442,Demolition Man (1993),Action|Sci-Fi,Italian,UK,12816,1993
443,"Endless Summer 2, The (1994)",Documentary,German,France,10508,1994
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,German,UK,16305,1993
445,Fatal Instinct (1993),Comedy,French,USA,6485,1993
446,Farewell My Concubine (1993),Drama|Romance,English,France,35911,1993
447,"Favor, The (1994)",Comedy|Romance,French,USA,45087,1994
448,Fearless (1993),Drama,English,Canada,4576,1993
449,Fear of a Black Hat (1993),Comedy,English,Canada,33385,1993
450,With Honors (1994),Comedy|Drama,French,Canada,70273,1994
451,Flesh and Bone (1993),Drama|Mystery|Romance,German,France,69697,1993
452,Widows' Peak (1994),Drama,English,France,47567,1994
453,For Love or Money (1993),Comedy,Italian,France,40731,1993
454,"Firm, The (1993)",Drama|Thriller,German,Canada,92030,1993
455,Free Willy (1993),Adventure|Children's|Drama,Italian,India,97083,1993
456,Fresh (1994),Drama,German,Canada,1718,1994
457,"Fugitive, The (1993)",Action|Thriller,French,USA,57854,1993
458,Geronimo: An American Legend (1993),Drama|Western,Spanish,India,14439,1993
459,"Getaway, The (1994)",Action,Spanish,Italy,79459,1994
460,Getting Even with Dad (1994),Comedy,German,France,99434,1994
461,Go Fish (1994),Drama|Romance,German,Canada,93809,1994
462,"Good Man in Africa, A (1994)",Action|Adventure,Italian,UK,26408,1994
463,Guilty as Sin (1993),Crime|Drama|Thriller,German,Italy,12801,1993
464,Hard Target (1993),Action|Adventure|Crime|Thriller,German,France,54183,1993
465,Heaven & Earth (1993),Action|Drama|War,French,Canada,17802,1993
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Spanish,France,20807,1993
467,Live Nude Girls (1995),Comedy,Italian,USA,56617,1995
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,Italian,Canada,98664,1995
469,"House of the Spirits, The (1993)",Drama|Romance,English,France,24197,1993
470,House Party 3 (1994),Comedy,Spanish,Italy,44971,1994
471,"Hudsucker Proxy, The (1994)",Comedy|Romance,Spanish,India,67412,1994
472,I'll Do Anything (1994),Comedy|Drama,English,Italy,69331,1994
473,In the Army Now (1994),Comedy|War,Italian,India,51763,1994
474,In the Line of Fire (1993),Action|Thriller,English,Canada,71467,1993
475,In the Name of the Father (1993),Drama,Spanish,UK,90001,1993
476,"Inkwell, The (1994)",Comedy|Drama,Italian,France,83515,1994
477,What's Love Got to Do with It? (1993),Drama,German,India,10784,1993
478,Jimmy Hollywood (1994),Comedy,German,Italy,58833,1994
479,Judgment Night (1993),Action,German,France,84054,1993
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,German,India,45506,1993
481,Kalifornia (1993),Drama|Thriller,Spanish,Italy,77913,1993
482,Killing Zoe (1994),Thriller,Spanish,Canada,36245,1994
483,King of the Hill (1993),Drama,French,UK,63250,1993
484,Lassie (1994),Adventure|Children's,French,India,7490,1994
485,Last Action Hero (1993),Action|Comedy,Spanish,Italy,82731,1993
486,Life with Mikey (1993),Comedy,French,France,4643,1993
487,Lightning Jack (1994),Comedy|Western,English,France,80307,1994
488,M. Butterfly (1993),Drama,French,Italy,63789,1993
489,Made in America (1993),Comedy,German,France,78638,1993
490,Malice (1993),Thriller,Spanish,Italy,29574,1993
491,"Man Without a Face, The (1993)",Drama,German,USA,1228,1993
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Spanish,UK,86613,1993
493,Menace II Society (1993),Action|Crime|Drama,Spanish,USA,55260,1993
494,Executive Decision (1996),Action|Thriller,Spanish,France,41730,1996
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Spanish,India,30381,1976
496,What Happened Was... (1994),Comedy|Drama|Romance,English,UK,46015,1994
497,Much Ado About Nothing (1993),Comedy|Romance,Spanish,Canada,58070,1993
498,Mr. Jones (1993),Drama|Romance,English,Italy,69634,1993
499,Mr. Wonderful (1993),Comedy|Romance,German,Canada,39447,1993
500,Mrs. Doubtfire (1993),Comedy,Italian,India,61671,1993
501,Naked (1993),Drama,French,France,82044,1993
502,"Next Karate Kid, The (1994)",Action|Children's,Spanish,Canada,13462,1994
503,"New Age, The (1994)",Drama,French,France,5575,1994
504,No Escape (1994),Action|Sci-Fi,Spanish,Canada,3241,1994
505,North (1994),Comedy,German,India,5908,1994
506,Orlando (1993),Drama,German,France,24015,1993
507,"Perfect World, A (1993)",Action|Drama,Italian,Canada,69284,1993
508,Philadelphia (1993),Drama,German,India,44916,1993
509,"Piano, The (1993)",Drama|Romance,Spanish,Canada,46215,1993
510,Poetic Justice (1993),Drama,French,India,80033,1993
511,"Program, The (1993)",Action|Drama,English,France,98733,1993
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,Italian,France,40883,1994
513,Radioland Murders (1994),Comedy|Mystery|Romance,Spanish,France,73049,1994
514,"Ref, The (1994)",Comedy,German,UK,18157,1994
515,"Remains of the Day, The (1993)",Drama,Italian,UK,80625,1993
516,Renaissance Man (1994),Comedy|Drama|War,German,Italy,94074,1994
517,Rising Sun (1993),Action|Drama|Mystery,Spanish,USA,15012,1993
518,"Road to Wellville, The (1994)",Comedy,French,USA,33794,1994
519,Robocop 3 (1993),Sci-Fi|Thriller,English,USA,14829,1993
520,Robin Hood: Men in Tights (1993),Comedy,Italian,USA,39989,1993
521,Romeo Is Bleeding (1993),Crime|Thriller,Italian,France,13618,1993
522,Romper Stomper (1992),Action|Drama,English,Italy,62947,1992
523,Ruby in Paradise (1993),Drama,Italian,Canada,68650,1993
524,Rudy (1993),Drama,French,France,2814,1993
525,"Saint of Fort Washington, The (1993)",Drama,German,Canada,87684,1993
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,German,India,66605,1992
527,Schindler's List (1993),Drama,German,USA,75263,1993
528,"Scout, The (1994)",Drama,German,Canada,90459,1994
529,Searching for Bobby Fischer (1993),Drama,French,India,96313,1993
530,Second Best (1994),Drama,Italian,France,76022,1994
531,"Secret Garden, The (1993)",Children's|Drama,English,France,7924,1993
532,Serial Mom (1994),Comedy|Crime|Horror,Spanish,USA,54700,1994
533,"Shadow, The (1994)",Action,German,USA,20860,1994
534,Shadowlands (1993),Drama|Romance,Italian,UK,47784,1993
535,Short Cuts (1993),Drama,French,UK,99683,1993
536,"Simple Twist of Fate, A (1994)",Drama,Spanish,USA,28019,1994
537,Sirens (1994),Comedy|Drama,French,USA,3190,1994
538,Six Degrees of Separation (1993),Drama,French,France,74956,1993
539,Sleepless in Seattle (1993),Comedy|Romance,German,Canada,78601,1993
540,Sliver (1993),Thriller,Spanish,UK,17052,1993
541,Blade Runner (1982),Film-Noir|Sci-Fi,Italian,UK,81836,1982
542,Son in Law (1993),Comedy,French,Italy,24534,1993
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Italian,Italy,75483,1993
544,Striking Distance (1993),Action,Italian,Canada,72594,1993
545,Harlem (1993),Drama,English,USA,58369,1993
546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,Italian,Italy,81387,1993
547,Surviving the Game (1994),Action|Adventure|Thriller,German,Italy,15867,1994
548,Terminal Velocity (1994),Action,German,UK,31303,1994
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,Italian,France,95859,1993
550,Threesome (1994),Comedy|Romance,Spanish,India,32919,1994
551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,Spanish,USA,88396,1993
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,Spanish,UK,57074,1993
553,Tombstone (1993),Western,Italian,India,95565,1993
554,Trial by Jury (1994),Thriller,French,Italy,67715,1994
555,True Romance (1993),Action|Crime|Romance,Italian,UK,64124,1993
556,"War Room, The (1993)",Documentary,German,India,75460,1993
557,Mamma Roma (1962),Drama,English,USA,28949,1962
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,German,Italy,59315,1994
559,"Paris, France (1993)",Comedy,Italian,Italy,94295,1993
560,"Beans of Egypt, Maine, The (1994)",Drama,English,India,65373,1994
561,Killer (Bulletproof Heart) (1994),Thriller,Spanish,France,74911,1994
562,Welcome to the Dollhouse (1995),Comedy|Drama,English,Italy,60209,1995
563,Germinal (1993),Drama,English,France,48789,1993
564,Chasers (1994),Comedy,German,Canada,98498,1994
565,Cronos (1992),Horror,Italian,USA,59030,1992
566,Naked in New York (1994),Comedy|Romance,French,France,27502,1994
567,Kika (1993),Drama,French,India,49540,1993
568,Bhaji on the Beach (1993),Comedy|Drama,English,India,64191,1993
569,Little Big League (1994),Children's|Comedy,Italian,Italy,59315,1994
570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,Spanish,Italy,78495,1993
571,"Wedding Gift, The (1994)",Drama,Italian,Canada,65496,1994
572,Foreign Student (1994),Drama,Spanish,France,25075,1994
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,French,India,68120,1993
574,Spanking the Monkey (1994),Comedy|Drama,Spanish,France,7469,1994
575,"Little Rascals, The (1994)",Children's|Comedy,German,France,66826,1994
576,Fausto (1993),Comedy,English,Canada,16402,1993
577,Andre (1994),Adventure|Children's,Spanish,UK,25900,1994
578,"Hour of the Pig, The (1993)",Drama|Mystery,German,France,17458,1993
579,"Scorta, La (1993)",Thriller,Italian,France,3047,1993
580,Princess Caraboo (1994),Drama,Spanish,Italy,68111,1994
581,"Celluloid Closet, The (1995)",Documentary,German,UK,11012,1995
582,Metisse (Café au Lait) (1993),Comedy,German,USA,45904,1993
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,German,India,84744,1994
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,Spanish,India,66969,1993
585,"Brady Bunch Movie, The (1995)",Comedy,Spanish,UK,55554,1995
586,Home Alone (1990),Children's|Comedy,Spanish,India,76490,1990
587,Ghost (1990),Comedy|Romance|Thriller,English,USA,33601,1990
588,Aladdin (1992),Animation|Children's|Comedy|Musical,French,UK,13348,1992
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,Italian,Canada,89575,1991
590,Dances with Wolves (1990),Adventure|Drama|Western,Italian,Canada,23362,1990
591,Tough and Deadly (1995),Action|Drama|Thriller,French,France,49082,1995
592,Batman (1989),Action|Adventure|Crime|Drama,French,Canada,67356,1989
593,"Silence of the Lambs, The (1991)",Drama|Thriller,English,France,62997,1991
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,English,UK,57610,1937
595,Beauty and the Beast (1991),Animation|Children's|Musical,English,Canada,27822,1991
596,Pinocchio (1940),Animation|Children's,German,Italy,79874,1940
597,Pretty Woman (1990),Comedy|Romance,French,India,60309,1990
598,Window to Paris (1994),Comedy,German,France,11257,1994
599,"Wild Bunch, The (1969)",Western,French,France,6472,1969
600,Love and a .45 (1994),Thriller,English,India,89374,1994
601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,Spanish,Canada,33982,1994
602,"Great Day in Harlem, A (1994)",Documentary,English,Canada,44093,1994
603,"Bye Bye, Love (1995)",Comedy,English,India,1992,1995
604,Criminals (1996),Documentary,German,India,18104,1996
605,One Fine Day (1996),Drama|Romance,Spanish,India,14908,1996
606,Candyman: Farewell to the Flesh (1995),Horror,English,Canada,78006,1995
607,Century (1993),Drama,French,France,43121,1993
608,Fargo (1996),Drama,German,UK,55702,1996
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,French,UK,46048,1996
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Italian,Italy,10170,1981
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,French,USA,93479,1996
612,"Pallbearer, The (1996)",Comedy,Spanish,Italy,83889,1996
613,Jane Eyre (1996),Drama|Romance,French,Italy,83041,1996
614,Loaded (1994),Drama|Thriller,German,France,72726,1994
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,English,USA,58871,1973
616,"Aristocats, The (1970)",Animation|Children's,English,UK,61319,1970
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,German,USA,95510,1995
618,Two Much (1996),Comedy|Romance,Italian,India,2804,1996
619,Ed (1996),Comedy,French,USA,72116,1996
620,Scream of Stone (Schrei aus Stein) (1991),Drama,Italian,India,46587,1991
621,My Favorite Season (1993),Drama,Italian,France,79401,1993
623,"Modern Affair, A (1995)",Romance,English,Italy,68549,1995
624,Condition Red (1995),Action|Drama|Thriller,English,USA,77317,1995
625,Asfour Stah (1990),Drama,French,Canada,33205,1990
626,"Thin Line Between Love and Hate, A (1996)",Comedy,German,Canada,92621,1996
627,"Last Supper, The (1995)",Drama|Thriller,English,India,10713,1995
628,Primal Fear (1996),Drama|Thriller,English,India,65908,1996
629,Rude (1995),Drama,German,Canada,13042,1995
630,Carried Away (1996),Drama|Romance,Italian,UK,29941,1996
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,French,Italy,3688,1996
632,Land and Freedom (Tierra y libertad) (1995),War,French,Italy,56525,1995
633,Denise Calls Up (1995),Comedy,Spanish,Italy,81348,1995
634,Theodore Rex (1995),Comedy,German,Canada,31387,1995
635,"Family Thing, A (1996)",Comedy|Drama,English,Italy,14321,1996
636,Frisk (1995),Drama,English,USA,88995,1995
637,Sgt. Bilko (1996),Comedy,English,USA,6785,1996
638,Jack and Sarah (1995),Romance,English,India,57274,1995
639,Girl 6 (1996),Comedy,Spanish,France,67596,1996
640,Diabolique (1996),Drama|Thriller,English,Italy,56803,1996
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,Italian,France,44435,1994
642,Roula (1995),Drama,German,India,14719,1995
643,Peanuts - Die Bank zahlt alles (1996),Comedy,English,USA,96547,1996
644,Happy Weekend (1996),Comedy,Italian,India,40912,1996
645,Nelly & Monsieur Arnaud (1995),Drama,French,Italy,10984,1995
647,Courage Under Fire (1996),Drama|War,Italian,Italy,49648,1996
648,Mission: Impossible (1996),Action|Adventure|Mystery,French,Canada,70545,1996
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,Spanish,Canada,7020,1994
650,Moll Flanders (1996),Drama,Spanish,France,49656,1996
651,"Superweib, Das (1996)",Comedy,English,UK,48461,1996
652,"301, 302 (1995)",Mystery,Spanish,India,17381,1995
653,Dragonheart (1996),Action|Adventure|Fantasy,French,France,92183,1996
654,Und keiner weint mir nach (1996),Drama|Romance,German,France,41860,1996
655,Mutters Courage (1995),Comedy,German,USA,92568,1995
656,Eddie (1996),Comedy,English,Canada,69400,1996
657,Yankee Zulu (1994),Comedy|Drama,German,India,33263,1994
658,Billy's Holiday (1995),Drama,Italian,Canada,85019,1995
659,Purple Noon (1960),Crime|Thriller,Spanish,Italy,46128,1960
660,August (1996),Drama,German,USA,12390,1996
661,James and the Giant Peach (1996),Animation|Children's|Musical,German,Italy,22150,1996
662,Fear (1996),Thriller,French,Canada,57016,1996
663,Kids in the Hall: Brain Candy (1996),Comedy,German,India,98937,1996
664,Faithful (1996),Comedy,German,UK,14013,1996
665,Underground (1995),War,French,France,98931,1995
666,All Things Fair (1996),Drama,Spanish,USA,77824,1996
667,Bloodsport 2 (1995),Action,French,India,29491,1995
668,Pather Panchali (1955),Drama,German,France,59131,1955
669,Aparajito (1956),Drama,English,India,51304,1956
670,"World of Apu, The (Apur Sansar) (1959)",Drama,English,Canada,54510,1959
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,Italian,UK,14914,1996
672,Tarantella (1995),Drama,Italian,Canada,17480,1995
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,German,USA,35323,1996
674,Barbarella (1968),Adventure|Sci-Fi,Italian,India,69853,1968
675,Hostile Intentions (1994),Action|Drama|Thriller,Spanish,USA,39155,1994
676,They Bite (1996),Drama,Italian,UK,33598,1996
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,English,UK,47473,1993
679,"Run of the Country, The (1995)",Drama,Spanish,USA,51460,1995
680,Alphaville (1965),Sci-Fi,Italian,Canada,10968,1965
681,Clean Slate (Coup de Torchon) (1981),Crime,German,USA,64808,1981
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,German,Italy,57170,1994
