UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device
SF_588,29,F,India,Free,315,Mobile
SF_589,44,M,India,Free,156,Mobile
SF_590,51,F,Canada,Subscriber,94,Mobile
SF_591,52,M,Canada,Free,97,Tablet
SF_592,46,M,USA,Free,23,Desktop
SF_593,35,F,Canada,Subscriber,500,Mobile
SF_594,30,F,USA,Free,22,Desktop
SF_595,38,M,France,Free,269,Smart TV
SF_596,35,F,France,Free,193,Desktop
SF_597,25,M,UK,Free,313,Desktop
SF_598,58,M,UK,Subscriber,192,Tablet
SF_599,47,M,UK,Subscriber,32,Mobile
SF_600,24,M,USA,Subscriber,322,Smart TV
SF_601,42,F,USA,Free,33,Desktop
SF_602,12,F,USA,Free,14,Mobile
SF_603,35,F,UK,Free,158,Desktop
SF_604,62,M,UK,Subscriber,383,Smart TV
SF_605,14,F,France,Free,98,Mobile
SF_606,51,F,UK,Free,328,Smart TV
SF_607,28,M,India,Free,88,Mobile
SF_608,62,M,France,Subscriber,49,Mobile
SF_609,50,M,USA,Subscriber,427,Smart TV
SF_610,11,M,UK,Subscriber,320,Smart TV
SF_611,31,M,Italy,Free,37,Smart TV
SF_612,49,M,UK,Subscriber,236,Tablet
SF_613,47,M,Italy,Free,101,Desktop
SF_614,35,M,India,Free,446,Mobile
SF_615,61,M,USA,Free,402,Smart TV
SF_616,56,M,UK,Free,75,Desktop
SF_617,41,F,UK,Subscriber,373,Smart TV
SF_618,14,M,UK,Free,471,Tablet
SF_619,36,F,France,Free,134,Mobile
SF_620,20,M,UK,Free,24,Mobile
SF_621,19,M,UK,Free,242,Desktop
SF_622,63,M,France,Subscriber,445,Tablet
SF_623,33,M,USA,Free,21,Smart TV
SF_624,36,M,India,Subscriber,140,Desktop
SF_625,50,F,USA,Free,306,Desktop
SF_626,58,M,India,Free,482,Mobile
SF_627,16,M,Canada,Subscriber,459,Mobile
SF_628,44,F,France,Subscriber,237,Smart TV
SF_629,55,F,India,Subscriber,282,Tablet
SF_630,32,F,France,Subscriber,266,Desktop
SF_631,20,M,Canada,Free,99,Mobile
SF_632,30,M,UK,Subscriber,175,Desktop
SF_633,53,M,Canada,Free,245,Tablet
SF_634,51,F,Canada,Free,460,Desktop
SF_635,14,M,France,Subscriber,479,Desktop
SF_636,53,M,Canada,Subscriber,452,Mobile
SF_637,57,M,France,Subscriber,417,Smart TV
SF_638,23,M,India,Subscriber,270,Tablet
SF_639,30,M,Italy,Free,101,Smart TV
SF_640,44,M,Canada,Free,318,Desktop
SF_641,18,F,UK,Free,145,Smart TV
SF_642,48,F,Italy,Subscriber,145,Mobile
SF_643,64,M,Italy,Free,410,Desktop
SF_644,36,M,India,Subscriber,94,Tablet
SF_645,32,M,Italy,Free,186,Mobile
SF_646,47,M,UK,Subscriber,87,Desktop
SF_647,62,M,USA,Subscriber,116,Desktop
SF_648,29,F,Canada,Subscriber,412,Smart TV
SF_649,36,M,Canada,Free,417,Tablet
SF_650,34,M,France,Subscriber,389,Mobile
SF_651,21,M,India,Subscriber,117,Desktop
SF_652,35,M,UK,Subscriber,151,Mobile
SF_653,39,M,France,Free,170,Smart TV
SF_654,19,M,France,Free,401,Mobile
SF_655,23,F,Canada,Free,47,Smart TV
SF_656,23,F,France,Subscriber,377,Smart TV
SF_657,33,F,France,Free,496,Desktop
SF_658,16,F,France,Subscriber,344,Mobile
SF_659,35,F,UK,Free,372,Smart TV
SF_660,23,M,UK,Subscriber,297,Desktop
SF_661,12,M,India,Free,441,Mobile
SF_662,16,M,France,Free,464,Tablet
SF_663,21,F,UK,Subscriber,435,Desktop
SF_664,42,M,USA,Subscriber,164,Mobile
SF_665,28,M,USA,Subscriber,380,Smart TV
SF_666,59,F,India,Free,215,Tablet
SF_667,17,M,Canada,Free,81,Smart TV
SF_668,53,F,UK,Subscriber,218,Desktop
SF_669,19,M,Canada,Free,389,Mobile
SF_670,47,M,UK,Subscriber,122,Desktop
SF_671,31,M,India,Subscriber,27,Smart TV
SF_672,33,M,France,Free,281,Smart TV
SF_673,36,M,USA,Subscriber,59,Mobile
SF_674,64,M,France,Subscriber,223,Smart TV
SF_675,57,M,France,Subscriber,75,Mobile
SF_676,45,M,France,Subscriber,92,Tablet
SF_677,61,M,India,Free,26,Desktop
SF_678,54,M,India,Free,193,Mobile
SF_679,34,M,USA,Free,139,Tablet
SF_680,24,M,France,Free,292,Mobile
SF_681,53,M,Italy,Subscriber,327,Smart TV
SF_682,30,M,USA,Subscriber,317,Tablet
SF_683,58,M,UK,Free,238,Tablet
SF_684,16,M,UK,Subscriber,34,Tablet
SF_685,62,M,UK,Free,142,Mobile
SF_686,59,M,USA,Subscriber,232,Tablet
SF_687,34,F,France,Subscriber,441,Smart TV
SF_688,29,M,USA,Subscriber,325,Desktop
SF_689,51,F,USA,Free,480,Desktop
SF_690,17,M,UK,Subscriber,104,Mobile
SF_691,32,M,Italy,Subscriber,146,Tablet
SF_692,44,F,Italy,Free,289,Mobile
SF_693,62,M,UK,Subscriber,325,Smart TV
SF_694,23,M,UK,Subscriber,363,Mobile
SF_695,61,F,USA,Free,106,Mobile
SF_696,53,M,France,Free,210,Smart TV
SF_697,51,F,Italy,Free,147,Smart TV
SF_698,52,M,France,Free,407,Mobile
SF_699,46,M,UK,Subscriber,462,Mobile
SF_700,24,M,Canada,Free,426,Mobile
SF_701,60,F,Canada,Subscriber,450,Smart TV
SF_702,57,M,Canada,Free,340,Smart TV
SF_703,42,F,Canada,Subscriber,258,Smart TV
SF_704,23,F,Italy,Subscriber,110,Mobile
SF_705,58,M,France,Subscriber,88,Mobile
SF_706,51,M,USA,Subscriber,195,Tablet
SF_707,26,M,USA,Subscriber,395,Tablet
SF_708,13,M,India,Free,64,Tablet
SF_709,29,M,France,Subscriber,251,Mobile
SF_710,44,M,USA,Free,32,Desktop
SF_711,59,M,USA,Subscriber,389,Tablet
SF_712,44,M,Italy,Free,160,Tablet
SF_713,12,M,Canada,Free,424,Smart TV
SF_714,14,M,Canada,Subscriber,195,Tablet
SF_715,36,M,France,Free,495,Smart TV
SF_716,31,M,UK,Free,164,Desktop
SF_717,18,M,India,Free,218,Mobile
SF_718,9,M,Italy,Subscriber,473,Desktop
SF_719,55,M,India,Free,14,Tablet
SF_720,57,M,India,Subscriber,73,Mobile
SF_721,62,F,Canada,Free,400,Desktop
SF_722,50,M,Italy,Free,412,Smart TV
SF_723,56,M,Italy,Subscriber,225,Mobile
SF_724,39,M,USA,Subscriber,336,Tablet
SF_725,36,M,Canada,Subscriber,63,Desktop
SF_726,38,F,UK,Subscriber,228,Mobile
SF_727,46,M,UK,Free,164,Tablet
SF_728,34,M,Italy,Subscriber,28,Mobile
SF_729,46,M,USA,Free,498,Smart TV
SF_730,29,M,Italy,Subscriber,162,Desktop
SF_731,33,M,USA,Subscriber,252,Smart TV
SF_732,24,M,France,Subscriber,382,Mobile
SF_733,48,M,USA,Free,381,Desktop
SF_734,29,M,India,Free,426,Mobile
SF_735,10,M,Italy,Free,157,Mobile
SF_736,13,M,India,Free,316,Desktop
SF_737,29,M,USA,Free,126,Desktop
SF_738,49,M,Italy,Free,459,Tablet
SF_739,56,M,Italy,Subscriber,22,Desktop
SF_740,49,M,Italy,Free,336,Desktop
SF_741,15,M,USA,Free,347,Tablet
SF_742,15,M,Canada,Free,144,Smart TV
SF_743,36,F,France,Free,50,Tablet
SF_744,31,M,Canada,Subscriber,76,Mobile
SF_745,34,M,Italy,Subscriber,236,Desktop
SF_746,63,F,UK,Free,171,Desktop
SF_747,19,M,India,Free,27,Desktop
SF_748,48,M,UK,Subscriber,453,Mobile
SF_749,35,M,UK,Free,436,Mobile
SF_750,65,F,India,Free,376,Mobile
SF_751,13,F,France,Subscriber,121,Mobile
SF_752,41,F,UK,Free,23,Smart TV
SF_753,16,M,France,Subscriber,460,Mobile
SF_754,18,M,India,Free,101,Desktop
SF_755,24,F,UK,Subscriber,294,Mobile
SF_756,40,M,India,Free,428,Desktop
SF_757,23,M,Canada,Subscriber,140,Desktop
SF_758,9,M,Canada,Free,172,Mobile
SF_759,50,F,Canada,Subscriber,205,Smart TV
SF_760,57,M,Canada,Free,18,Tablet
SF_761,30,M,India,Free,389,Mobile
SF_762,21,M,UK,Free,130,Mobile
SF_763,11,M,UK,Free,24,Desktop
SF_764,22,M,USA,Free,459,Desktop
SF_765,51,M,Canada,Free,27,Desktop
SF_766,21,F,Canada,Subscriber,376,Smart TV
SF_767,49,M,India,Free,341,Smart TV
SF_768,60,M,USA,Subscriber,246,Desktop
SF_769,36,M,India,Free,251,Tablet
SF_770,21,M,USA,Free,116,Tablet
SF_771,40,F,USA,Free,499,Desktop
SF_772,54,M,France,Free,287,Desktop
SF_773,17,M,France,Free,46,Tablet
SF_774,15,M,Canada,Subscriber,105,Desktop
SF_775,29,M,UK,Free,89,Mobile
SF_776,27,F,UK,Free,125,Tablet
SF_777,10,M,India,Subscriber,91,Mobile
SF_778,20,M,France,Subscriber,406,Smart TV
SF_779,30,M,UK,Subscriber,388,Mobile
SF_780,34,M,USA,Subscriber,37,Desktop
SF_781,12,M,Italy,Free,33,Mobile
SF_782,61,M,UK,Subscriber,244,Smart TV
SF_783,24,M,France,Subscriber,335,Desktop
SF_784,57,M,USA,Subscriber,489,Desktop
SF_785,60,M,India,Subscriber,479,Desktop
SF_786,28,M,Canada,Subscriber,55,Mobile
SF_787,13,M,Canada,Subscriber,487,Smart TV
SF_788,28,M,India,Subscriber,287,Mobile
SF_789,45,M,France,Free,163,Mobile
SF_790,31,M,USA,Free,283,Smart TV
SF_791,47,M,India,Free,207,Mobile
SF_792,15,M,India,Free,471,Mobile
SF_793,58,F,UK,Subscriber,197,Desktop
SF_794,49,M,Canada,Subscriber,52,Desktop
SF_795,39,F,France,Free,448,Mobile
SF_796,44,M,France,Subscriber,441,Smart TV
SF_797,32,F,India,Free,124,Smart TV
SF_798,60,F,Italy,Subscriber,352,Mobile
SF_799,48,F,India,Subscriber,60,Smart TV
SF_800,26,F,USA,Subscriber,345,Smart TV
SF_801,54,F,India,Free,489,Tablet
SF_802,43,M,France,Free,53,Tablet
SF_803,60,M,USA,Subscriber,305,Mobile
SF_804,22,M,Italy,Subscriber,286,Mobile
SF_805,58,M,Italy,Subscriber,116,Desktop
SF_806,31,M,USA,Subscriber,421,Mobile
SF_807,63,M,UK,Free,129,Mobile
SF_808,32,M,Italy,Free,220,Tablet
SF_809,36,M,Canada,Subscriber,410,Mobile
SF_810,40,M,Italy,Free,171,Smart TV
SF_811,13,M,Canada,Free,266,Desktop
SF_812,46,M,India,Free,371,Tablet
SF_813,20,M,India,Free,370,Desktop
SF_814,35,F,Italy,Subscriber,59,Mobile
SF_815,65,M,Canada,Subscriber,312,Tablet
SF_816,54,M,Italy,Free,485,Desktop
SF_817,50,M,France,Free,28,Mobile
SF_818,18,M,France,Free,142,Mobile
SF_819,45,M,USA,Free,304,Desktop
SF_820,22,M,France,Subscriber,300,Desktop
SF_821,47,M,Canada,Free,122,Mobile
SF_822,27,F,Italy,Free,219,Tablet
SF_823,23,M,UK,Free,388,Tablet
SF_824,54,M,India,Free,471,Tablet
SF_825,34,M,Italy,Free,62,Tablet
SF_826,18,F,USA,Subscriber,20,Mobile
SF_827,38,M,UK,Subscriber,173,Smart TV
SF_828,36,M,USA,Free,422,Desktop
SF_829,45,M,India,Subscriber,351,Smart TV
SF_830,9,M,Italy,Subscriber,177,Tablet
SF_831,42,F,USA,Free,38,Tablet
SF_832,49,M,Italy,Free,341,Smart TV
SF_833,24,M,Canada,Free,34,Desktop
SF_834,18,F,USA,Free,211,Tablet
SF_835,27,M,India,Free,195,Smart TV
SF_836,45,M,USA,Subscriber,427,Tablet
SF_837,28,M,France,Free,179,Desktop
SF_838,10,M,USA,Free,244,Desktop
SF_839,59,M,Canada,Free,362,Desktop
SF_840,21,F,France,Free,350,Smart TV
SF_841,19,F,USA,Subscriber,413,Mobile
SF_842,50,F,UK,Subscriber,164,Mobile
SF_843,21,M,USA,Subscriber,217,Desktop
SF_844,12,M,USA,Subscriber,47,Tablet
SF_845,15,F,USA,Subscriber,408,Smart TV
SF_846,51,M,USA,Free,15,Tablet
SF_847,46,F,USA,Subscriber,375,Desktop
SF_848,22,M,India,Free,331,Smart TV
SF_849,22,M,France,Subscriber,200,Smart TV
SF_850,14,M,France,Free,277,Tablet
SF_851,43,M,UK,Subscriber,450,Desktop
SF_852,12,M,Italy,Subscriber,295,Tablet
SF_853,64,M,UK,Subscriber,250,Mobile
SF_854,14,F,Italy,Subscriber,141,Mobile
SF_855,45,F,USA,Free,154,Tablet
SF_856,35,F,India,Free,103,Smart TV
SF_857,59,M,Italy,Free,359,Mobile
SF_858,17,M,USA,Subscriber,202,Desktop
SF_859,40,M,USA,Subscriber,239,Desktop
SF_860,48,M,Canada,Free,111,Desktop
SF_861,24,M,Canada,Subscriber,160,Desktop
SF_862,49,M,India,Subscriber,306,Smart TV
SF_863,64,M,Canada,Subscriber,428,Desktop
SF_864,28,F,India,Free,70,Smart TV
SF_865,20,M,UK,Free,265,Smart TV
SF_866,15,M,UK,Free,67,Smart TV
SF_867,9,M,UK,Free,69,Smart TV
SF_868,28,M,France,Free,403,Smart TV
SF_869,9,M,France,Free,438,Mobile
SF_870,45,F,USA,Subscriber,288,Mobile
SF_871,38,M,USA,Free,361,Mobile
SF_872,25,M,France,Free,109,Mobile
SF_873,15,M,Canada,Subscriber,103,Desktop
SF_874,9,M,UK,Free,248,Desktop
SF_875,15,M,France,Free,224,Desktop
SF_876,52,M,UK,Subscriber,433,Mobile
SF_877,39,M,UK,Free,242,Desktop
SF_878,60,M,UK,Free,479,Smart TV
SF_879,42,M,USA,Free,469,Smart TV
SF_880,40,M,USA,Free,416,Smart TV
SF_881,54,M,India,Free,164,Smart TV
SF_882,16,M,France,Free,179,Tablet
SF_883,32,F,UK,Subscriber,288,Tablet
SF_884,50,M,France,Free,282,Smart TV
SF_885,16,M,USA,Subscriber,485,Desktop
SF_886,50,F,France,Subscriber,179,Smart TV
SF_887,36,F,USA,Subscriber,403,Smart TV
SF_888,18,F,France,Subscriber,429,Mobile
SF_889,41,M,UK,Free,425,Desktop
SF_890,62,M,USA,Subscriber,363,Mobile
SF_891,63,M,Canada,Free,215,Tablet
SF_892,12,M,USA,Free,208,Tablet
SF_893,20,F,Canada,Free,269,Mobile
SF_894,57,M,USA,Subscriber,121,Mobile
SF_895,14,M,USA,Subscriber,177,Tablet
SF_896,26,M,France,Subscriber,444,Smart TV
SF_897,52,M,USA,Free,293,Smart TV
SF_898,21,M,India,Subscriber,78,Smart TV
SF_899,19,F,Italy,Free,320,Desktop
SF_900,53,F,Italy,Free,224,Tablet
SF_901,19,F,Canada,Subscriber,399,Tablet
SF_902,37,M,India,Subscriber,381,Mobile
SF_903,16,M,India,Subscriber,332,Mobile
SF_904,21,M,India,Free,367,Tablet
SF_905,34,F,France,Subscriber,342,Tablet
SF_906,62,M,France,Subscriber,126,Smart TV
SF_907,13,F,India,Free,13,Mobile
SF_908,10,F,USA,Subscriber,353,Tablet
SF_909,26,M,India,Free,331,Mobile
SF_910,41,F,UK,Free,288,Smart TV
SF_911,16,M,India,Subscriber,491,Desktop
SF_912,18,F,India,Free,165,Desktop
SF_913,64,M,India,Free,353,Mobile
SF_914,39,F,India,Free,134,Desktop
SF_915,44,M,India,Subscriber,116,Desktop
SF_916,30,F,USA,Free,192,Desktop
SF_917,41,M,India,Subscriber,463,Mobile
SF_918,60,F,India,Free,125,Mobile
SF_919,39,F,India,Free,108,Smart TV
SF_920,30,M,Canada,Free,191,Tablet
SF_921,15,M,UK,Subscriber,497,Tablet
SF_922,63,M,India,Subscriber,357,Smart TV
SF_923,56,M,India,Subscriber,350,Tablet
SF_924,61,M,Italy,Free,194,Desktop
SF_925,52,F,USA,Subscriber,65,Mobile
SF_926,44,M,India,Subscriber,220,Mobile
SF_927,36,F,France,Subscriber,33,Tablet
SF_928,42,F,France,Subscriber,30,Tablet
SF_929,28,M,India,Free,18,Smart TV
SF_930,20,M,India,Free,100,Tablet
SF_931,60,F,USA,Subscriber,102,Smart TV
SF_932,27,F,Canada,Subscriber,471,Tablet
SF_933,28,M,UK,Free,350,Smart TV
SF_934,31,F,India,Free,234,Tablet
SF_935,36,M,India,Subscriber,495,Tablet
SF_936,43,M,India,Free,479,Mobile
SF_937,44,M,Italy,Free,326,Smart TV
SF_938,14,F,Canada,Free,250,Desktop
SF_939,57,F,India,Subscriber,286,Mobile
SF_940,12,M,Italy,Free,277,Desktop
SF_941,34,M,USA,Subscriber,289,Smart TV
SF_942,34,F,France,Subscriber,464,Smart TV
SF_943,17,F,India,Free,64,Desktop
SF_944,22,M,USA,Free,53,Smart TV
SF_945,31,M,France,Subscriber,461,Desktop
SF_946,21,M,UK,Subscriber,429,Desktop
SF_947,29,M,UK,Subscriber,354,Mobile
SF_948,60,M,UK,Free,159,Smart TV
SF_949,46,M,Canada,Subscriber,26,Desktop
SF_950,63,M,Canada,Free,239,Smart TV
SF_951,17,M,France,Subscriber,383,Mobile
SF_952,54,M,Canada,Subscriber,81,Desktop
SF_953,42,M,UK,Free,358,Smart TV
SF_954,20,F,UK,Subscriber,255,Smart TV
SF_955,37,F,Canada,Subscriber,252,Tablet
SF_956,54,M,Canada,Subscriber,108,Smart TV
SF_957,39,M,UK,Free,161,Desktop
SF_958,49,M,USA,Free,271,Mobile
SF_959,16,M,France,Subscriber,343,Smart TV
SF_960,36,M,UK,Subscriber,467,Smart TV
SF_961,39,M,Italy,Subscriber,215,Tablet
SF_962,16,F,France,Free,274,Desktop
SF_963,38,M,India,Free,333,Tablet
SF_964,33,M,UK,Free,321,Desktop
SF_965,41,M,India,Free,250,Desktop
SF_966,28,M,Canada,Free,272,Desktop
SF_967,60,F,UK,Subscriber,321,Smart TV
SF_968,14,M,Canada,Subscriber,37,Tablet
SF_969,54,F,USA,Free,211,Tablet
SF_970,40,M,Italy,Free,185,Tablet
SF_971,24,M,India,Free,200,Desktop
SF_972,58,M,Canada,Free,258,Tablet
SF_973,61,F,France,Free,186,Mobile
SF_974,18,M,France,Subscriber,105,Smart TV
SF_975,33,M,UK,Free,153,Mobile
SF_976,45,M,India,Subscriber,358,Desktop
SF_977,12,M,India,Free,215,Desktop
SF_978,46,M,Canada,Free,195,Mobile
SF_979,58,M,UK,Subscriber,475,Mobile
SF_980,10,M,UK,Subscriber,194,Mobile
SF_981,23,M,UK,Subscriber,423,Tablet
SF_982,16,F,UK,Free,191,Desktop
SF_983,53,F,India,Subscriber,25,Tablet
SF_984,61,M,Canada,Free,321,Desktop
SF_985,46,M,France,Subscriber,165,Mobile
SF_986,30,F,Canada,Free,238,Tablet
SF_987,44,F,USA,Subscriber,500,Tablet
SF_988,17,M,Canada,Subscriber,265,Desktop
SF_989,49,M,UK,Free,197,Desktop
SF_990,46,M,Canada,Free,55,Mobile
SF_991,28,F,India,Subscriber,139,Desktop
SF_992,18,F,Canada,Subscriber,245,Mobile
SF_993,9,M,UK,Subscriber,10,Mobile
SF_994,14,M,India,Free,321,Tablet
SF_995,61,F,Italy,Subscriber,139,Smart TV
SF_996,28,M,USA,Subscriber,303,Smart TV
SF_997,65,M,USA,Subscriber,484,Smart TV
SF_998,24,M,Canada,Free,238,Desktop
SF_999,45,M,Canada,Subscriber,207,Smart TV
SF_1000,23,F,France,Free,373,Desktop
SF_1001,43,M,France,Subscriber,249,Mobile
SF_1002,56,M,USA,Free,30,Tablet
SF_1003,42,M,France,Subscriber,203,Tablet
SF_1004,39,M,India,Free,453,Tablet
SF_1005,9,M,USA,Subscriber,475,Smart TV
SF_1006,47,M,USA,Free,409,Smart TV
SF_1007,58,M,Canada,Subscriber,328,Mobile
SF_1008,58,M,USA,Subscriber,377,Tablet
SF_1009,53,M,Italy,Free,433,Desktop
SF_1010,50,M,UK,Subscriber,52,Tablet
SF_1011,10,M,France,Subscriber,392,Mobile
SF_1012,21,F,India,Free,303,Smart TV
SF_1013,48,M,France,Free,316,Desktop
SF_1014,10,F,India,Subscriber,269,Desktop
SF_1015,13,M,India,Subscriber,348,Mobile
SF_1016,65,M,Canada,Free,77,Smart TV
SF_1017,9,M,UK,Free,313,Tablet
SF_1018,65,M,USA,Free,473,Mobile
SF_1019,28,M,France,Subscriber,346,Smart TV
SF_1020,65,M,France,Subscriber,146,Mobile
SF_1021,53,M,France,Subscriber,221,Tablet
SF_1022,46,M,France,Free,47,Desktop
SF_1023,44,M,Italy,Subscriber,435,Desktop
SF_1024,12,F,India,Subscriber,261,Mobile
SF_1025,50,M,USA,Free,372,Desktop
SF_1026,62,F,France,Subscriber,317,Smart TV
SF_1027,34,M,Canada,Subscriber,130,Smart TV
SF_1028,46,F,Canada,Free,67,Smart TV
SF_1029,36,M,USA,Subscriber,281,Tablet
SF_1030,47,M,USA,Free,237,Desktop
SF_1031,34,M,Canada,Free,298,Desktop
SF_1032,20,M,Canada,Subscriber,143,Mobile
SF_1033,43,M,France,Subscriber,102,Mobile
SF_1034,9,F,UK,Free,224,Desktop
SF_1035,29,M,USA,Subscriber,304,Mobile
SF_1036,51,M,Canada,Free,417,Mobile
SF_1037,54,M,UK,Subscriber,458,Desktop
SF_1038,13,F,Canada,Subscriber,419,Desktop
SF_1039,42,F,India,Free,281,Smart TV
SF_1040,39,M,Canada,Subscriber,163,Smart TV
SF_1041,51,M,France,Free,414,Tablet
SF_1042,40,M,Canada,Subscriber,88,Smart TV
SF_1043,54,F,France,Subscriber,144,Tablet
SF_1044,21,M,France,Free,385,Desktop
SF_1045,28,F,France,Subscriber,491,Desktop
SF_1046,30,M,Italy,Subscriber,107,Desktop
SF_1047,26,M,Italy,Free,461,Mobile
SF_1048,45,M,Canada,Free,218,Tablet
SF_1049,48,M,Italy,Free,225,Smart TV
SF_1050,56,M,Italy,Free,320,Tablet
SF_1051,20,F,Canada,Subscriber,337,Tablet
SF_1052,43,F,USA,Subscriber,327,Mobile
SF_1053,28,M,UK,Free,391,Desktop
SF_1054,58,M,USA,Subscriber,99,Desktop
SF_1055,46,M,USA,Free,318,Mobile
SF_1056,40,M,France,Free,243,Desktop
SF_1057,59,M,France,Subscriber,219,Desktop
SF_1058,23,M,UK,Subscriber,115,Mobile
SF_1059,59,F,Italy,Free,491,Tablet
SF_1060,13,M,Italy,Free,86,Mobile
SF_1061,31,M,Italy,Subscriber,148,Tablet
SF_1062,27,M,Canada,Subscriber,340,Mobile
SF_1063,32,M,India,Subscriber,45,Desktop
SF_1064,56,M,France,Free,493,Desktop
SF_1065,57,F,India,Free,171,Tablet
SF_1066,11,M,USA,Free,400,Tablet
SF_1067,55,M,India,Subscriber,218,Mobile
SF_1068,45,F,UK,Free,309,Smart TV
SF_1069,26,M,USA,Free,296,Desktop
SF_1070,30,F,India,Free,388,Tablet
SF_1071,56,M,Italy,Free,414,Smart TV
SF_1072,31,F,Canada,Free,355,Tablet
SF_1073,37,F,India,Subscriber,136,Desktop
SF_1074,30,M,France,Free,374,Smart TV
SF_1075,44,F,Italy,Subscriber,41,Tablet
SF_1076,58,F,India,Subscriber,395,Smart TV
SF_1077,22,M,France,Free,316,Desktop
SF_1078,44,F,USA,Free,145,Smart TV
SF_1079,57,M,UK,Free,138,Smart TV
SF_1080,46,M,USA,Free,434,Tablet
SF_1081,46,M,France,Subscriber,307,Desktop
SF_1082,41,M,USA,Free,31,Mobile
SF_1083,48,M,Canada,Free,119,Desktop
SF_1084,25,M,Canada,Subscriber,253,Smart TV
SF_1085,37,M,UK,Subscriber,114,Smart TV
SF_1086,11,M,France,Subscriber,321,Mobile
SF_1087,31,M,France,Subscriber,383,Smart TV
SF_1088,23,F,France,Subscriber,420,Smart TV
SF_1089,18,M,France,Free,235,Tablet
SF_1090,42,M,Italy,Free,198,Smart TV
SF_1091,14,M,UK,Subscriber,169,Tablet
SF_1092,58,F,France,Free,385,Tablet
SF_1093,59,M,France,Subscriber,152,Smart TV
SF_1094,57,F,France,Free,314,Tablet
SF_1095,58,F,USA,Subscriber,286,Smart TV
SF_1096,9,M,Canada,Subscriber,139,Desktop
SF_1097,57,M,France,Free,240,Tablet
SF_1098,39,M,Italy,Free,90,Tablet
SF_1099,49,M,UK,Subscriber,96,Smart TV
SF_1100,57,M,UK,Subscriber,131,Tablet
SF_1101,38,M,UK,Free,79,Desktop
SF_1102,43,M,Canada,Subscriber,379,Desktop
SF_1103,59,F,USA,Free,105,Tablet
SF_1104,29,M,France,Subscriber,146,Mobile
SF_1105,22,M,Canada,Subscriber,116,Desktop
SF_1106,22,M,UK,Subscriber,196,Tablet
SF_1107,9,F,Canada,Subscriber,419,Tablet
SF_1108,51,M,UK,Free,281,Desktop
SF_1109,44,M,Canada,Free,425,Tablet
SF_1110,46,F,USA,Subscriber,246,Mobile
SF_1111,14,F,Canada,Free,148,Tablet
SF_1112,63,M,Italy,Free,206,Desktop
SF_1113,11,M,Italy,Subscriber,444,Mobile
SF_1114,58,F,France,Subscriber,31,Smart TV
SF_1115,28,F,UK,Free,356,Tablet
SF_1116,45,M,Italy,Free,408,Smart TV
SF_1117,45,M,France,Subscriber,85,Smart TV
SF_1118,35,M,Italy,Free,196,Mobile
SF_1119,57,M,Italy,Free,145,Smart TV
SF_1120,53,M,France,Subscriber,61,Mobile
SF_1121,32,M,Italy,Free,256,Smart TV
SF_1122,10,M,France,Free,319,Mobile
SF_1123,37,M,Canada,Subscriber,16,Desktop
SF_1124,16,M,India,Free,43,Mobile
SF_1125,65,F,Italy,Subscriber,340,Tablet
SF_1126,61,M,Italy,Subscriber,356,Smart TV
SF_1127,48,M,India,Free,275,Mobile
SF_1128,31,M,Canada,Free,271,Tablet
SF_1129,9,M,UK,Free,136,Smart TV
SF_1130,43,M,Canada,Subscriber,360,Smart TV
SF_1131,21,M,France,Free,410,Desktop
SF_1132,42,M,UK,Free,446,Mobile
SF_1133,44,M,UK,Subscriber,207,Mobile
SF_1134,61,M,USA,Free,128,Tablet
SF_1135,9,M,Italy,Free,98,Desktop
SF_1136,14,F,Canada,Subscriber,272,Tablet
SF_1137,22,M,UK,Subscriber,71,Smart TV
SF_1138,44,M,India,Subscriber,317,Mobile
SF_1139,33,M,Italy,Free,384,Tablet
SF_1140,31,F,India,Free,331,Mobile
SF_1141,36,F,USA,Free,227,Tablet
SF_1142,52,M,India,Free,369,Desktop
SF_1143,58,M,Canada,Free,31,Mobile
SF_1144,26,M,USA,Free,405,Tablet
SF_1145,40,M,USA,Free,138,Smart TV
SF_1146,34,F,France,Free,251,Smart TV
SF_1147,63,M,India,Free,448,Mobile
SF_1148,42,M,USA,Free,129,Tablet
SF_1149,36,M,Canada,Free,345,Desktop
SF_1150,48,F,France,Free,133,Desktop
SF_1151,44,M,France,Free,380,Tablet
SF_1152,38,M,India,Subscriber,268,Mobile
SF_1153,40,M,USA,Subscriber,254,Mobile
SF_1154,14,F,Italy,Free,406,Desktop
SF_1155,26,M,Italy,Free,358,Tablet
SF_1156,50,F,Canada,Free,137,Mobile
SF_1157,42,M,France,Free,218,Desktop
SF_1158,24,F,France,Subscriber,412,Desktop
SF_1159,36,M,Italy,Subscriber,63,Tablet
SF_1160,54,M,Canada,Free,466,Tablet
SF_1161,45,M,Canada,Subscriber,115,Tablet
SF_1162,59,F,India,Free,127,Desktop
SF_1163,40,M,Canada,Free,384,Desktop
SF_1164,45,F,France,Subscriber,256,Desktop
SF_1165,24,M,UK,Free,287,Mobile
SF_1166,29,M,UK,Subscriber,141,Mobile
SF_1167,12,F,Italy,Subscriber,52,Desktop
SF_1168,12,F,India,Subscriber,244,Desktop
SF_1169,34,M,Italy,Free,133,Smart TV
SF_1170,11,M,Canada,Subscriber,120,Desktop
SF_1171,9,M,UK,Free,218,Desktop
