MovieID,Title,Genres,Language,Country,Total Views
454,"Firm, The (1993)",Drama|Thriller,German,Canada,92030
455,Free Willy (1993),Adventure|Children's|Drama,Italian,India,97083
456,Fresh (1994),Drama,German,Canada,1718
457,"Fugitive, The (1993)",Action|Thriller,French,USA,57854
458,Geronimo: An American Legend (1993),Drama|Western,Spanish,India,14439
459,"Getaway, The (1994)",Action,Spanish,Italy,79459
460,Getting Even with Dad (1994),Comedy,German,France,99434
461,Go Fish (1994),Drama|Romance,German,Canada,93809
462,"Good Man in Africa, A (1994)",Action|Adventure,Italian,UK,26408
463,Guilty as Sin (1993),Crime|Drama|Thriller,German,Italy,12801
464,Hard Target (1993),Action|Adventure|Crime|Thriller,German,France,54183
465,Heaven & Earth (1993),Action|Drama|War,French,Canada,17802
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Spanish,France,20807
467,Live Nude Girls (1995),Comedy,Italian,USA,56617
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,Italian,Canada,98664
469,"House of the Spirits, The (1993)",Drama|Romance,English,France,24197
470,House Party 3 (1994),Comedy,Spanish,Italy,44971
471,"Hudsucker Proxy, The (1994)",Comedy|Romance,Spanish,India,67412
472,I'll Do Anything (1994),Comedy|Drama,English,Italy,69331
473,In the Army Now (1994),Comedy|War,Italian,India,51763
474,In the Line of Fire (1993),Action|Thriller,English,Canada,71467
475,In the Name of the Father (1993),Drama,Spanish,UK,90001
476,"Inkwell, The (1994)",Comedy|Drama,Italian,France,83515
477,What's Love Got to Do with It? (1993),Drama,German,India,10784
478,Jimmy Hollywood (1994),Comedy,German,Italy,58833
479,Judgment Night (1993),Action,German,France,84054
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,German,India,45506
481,Kalifornia (1993),Drama|Thriller,Spanish,Italy,77913
482,Killing Zoe (1994),Thriller,Spanish,Canada,36245
483,King of the Hill (1993),Drama,French,UK,63250
484,Lassie (1994),Adventure|Children's,French,India,7490
485,Last Action Hero (1993),Action|Comedy,Spanish,Italy,82731
486,Life with Mikey (1993),Comedy,French,France,4643
487,Lightning Jack (1994),Comedy|Western,English,France,80307
488,M. Butterfly (1993),Drama,French,Italy,63789
489,Made in America (1993),Comedy,German,France,78638
490,Malice (1993),Thriller,Spanish,Italy,29574
491,"Man Without a Face, The (1993)",Drama,German,USA,1228
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Spanish,UK,86613
493,Menace II Society (1993),Action|Crime|Drama,Spanish,USA,55260
494,Executive Decision (1996),Action|Thriller,Spanish,France,41730
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Spanish,India,30381
496,What Happened Was... (1994),Comedy|Drama|Romance,English,UK,46015
497,Much Ado About Nothing (1993),Comedy|Romance,Spanish,Canada,58070
498,Mr. Jones (1993),Drama|Romance,English,Italy,69634
499,Mr. Wonderful (1993),Comedy|Romance,German,Canada,39447
500,Mrs. Doubtfire (1993),Comedy,Italian,India,61671
501,Naked (1993),Drama,French,France,82044
502,"Next Karate Kid, The (1994)",Action|Children's,Spanish,Canada,13462
503,"New Age, The (1994)",Drama,French,France,5575
504,No Escape (1994),Action|Sci-Fi,Spanish,Canada,3241
505,North (1994),Comedy,German,India,5908
506,Orlando (1993),Drama,German,France,24015
507,"Perfect World, A (1993)",Action|Drama,Italian,Canada,69284
508,Philadelphia (1993),Drama,German,India,44916
509,"Piano, The (1993)",Drama|Romance,Spanish,Canada,46215
510,Poetic Justice (1993),Drama,French,India,80033
511,"Program, The (1993)",Action|Drama,English,France,98733
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,Italian,France,40883
513,Radioland Murders (1994),Comedy|Mystery|Romance,Spanish,France,73049
514,"Ref, The (1994)",Comedy,German,UK,18157
515,"Remains of the Day, The (1993)",Drama,Italian,UK,80625
516,Renaissance Man (1994),Comedy|Drama|War,German,Italy,94074
517,Rising Sun (1993),Action|Drama|Mystery,Spanish,USA,15012
518,"Road to Wellville, The (1994)",Comedy,French,USA,33794
519,Robocop 3 (1993),Sci-Fi|Thriller,English,USA,14829
520,Robin Hood: Men in Tights (1993),Comedy,Italian,USA,39989
521,Romeo Is Bleeding (1993),Crime|Thriller,Italian,France,13618
522,Romper Stomper (1992),Action|Drama,English,Italy,62947
523,Ruby in Paradise (1993),Drama,Italian,Canada,68650
524,Rudy (1993),Drama,French,France,2814
525,"Saint of Fort Washington, The (1993)",Drama,German,Canada,87684
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,German,India,66605
527,Schindler's List (1993),Dramatic,German,USA,75263
528,"Scout, The (1994)",Drama,German,Canada,90459
529,Searching for Bobby Fischer (1993),Drama,French,India,96313
530,Second Best (1994),Drama,Italian,France,76022
531,"Secret Garden, The (1993)",Children's|Drama,English,France,7924
532,Serial Mom (1994),Comedy|Crime|Horror,Spanish,USA,54700
533,"Shadow, The (1994)",Action,German,USA,20860
534,Shadowlands (1993),Drama|Romance,Italian,UK,47784
535,Short Cuts (1993),Drama,French,UK,99683
536,"Simple Twist of Fate, A (1994)",Drama,Spanish,USA,28019
537,Sirens (1994),Comedy|Drama,French,USA,3190
538,Six Degrees of Separation (1993),Drama,French,France,74956
539,Sleepless in Seattle (1993),Comedy|Romance,German,Canada,78601
540,Sliver (1993),Thriller,Spanish,UK,17052
541,Blade Runner (1982),Film-Noir|Sci-Fi,Italian,UK,81836
542,Son in Law (1993),Comedy,French,Italy,24534
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Italian,Italy,75483
544,Striking Distance (1993),Action,Italian,Canada,72594
545,Harlem (1993),Drama,English,USA,58369
546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,Italian,Italy,81387
547,Surviving the Game (1994),Action|Adventure|Thriller,German,Italy,15867
548,Terminal Velocity (1994),Action,German,UK,31303
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,Italian,France,95859
550,Threesome (1994),Comedy|Romance,Spanish,India,32919
551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,Spanish,USA,88396
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,Spanish,UK,57074
553,Tombstone (1993),Western,Italian,India,95565
554,Trial by Jury (1994),Thriller,French,Italy,67715
555,True Romance (1993),Action|Crime|Romance,Italian,UK,64124
556,"War Room, The (1993)",Documentary,German,India,75460
557,Mamma Roma (1962),Drama,English,USA,28949
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,German,Italy,59315
559,"Paris, France (1993)",Comedy,Italian,Italy,94295
560,"Beans of Egypt, Maine, The (1994)",Drama,English,India,65373
561,Killer (Bulletproof Heart) (1994),Thriller,Spanish,France,74911
562,Welcome to the Dollhouse (1995),Comedy|Drama,English,Italy,60209
563,Germinal (1993),Drama,English,France,48789
564,Chasers (1994),Comedy,German,Canada,98498
565,Cronos (1992),Horror,Italian,USA,59030
566,Naked in New York (1994),Comedy|Romance,French,France,27502
567,Kika (1993),Drama,French,India,49540
568,Bhaji on the Beach (1993),Comedy|Drama,English,India,64191
569,Little Big League (1994),Children's|Comedy,Italian,Italy,59315
570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,Spanish,Italy,78495
571,"Wedding Gift, The (1994)",Drama,Italian,Canada,65496
572,Foreign Student (1994),Drama,Spanish,France,25075
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,French,India,68120
574,Spanking the Monkey (1994),Comedy|Drama,Spanish,France,7469
575,"Little Rascals, The (1994)",Children's|Comedy,German,France,66826
576,Fausto (1993),Comedy,English,Canada,16402
577,Andre (1994),Adventure|Children's,Spanish,UK,25900
578,"Hour of the Pig, The (1993)",Drama|Mystery,German,France,17458
579,"Scorta, La (1993)",Thriller,Italian,France,3047
580,Princess Caraboo (1994),Drama,Spanish,Italy,68111
581,"Celluloid Closet, The (1995)",Documentary,German,UK,11012
582,Metisse (Café au Lait) (1993),Comedy,German,USA,45904
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,German,India,84744
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,Spanish,India,66969
585,"Brady Bunch Movie, The (1995)",Comedy,Spanish,UK,55554
586,Home Alone (1990),Children's|Comedy,Spanish,India,76490
587,Ghost (1990),Comedy|Romance|Thriller,English,USA,33601
588,Aladdin (1992),Animation|Children's|Comedy|Musical,French,UK,13348
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,Italian,Canada,89575
590,Dances with Wolves (1990),Adventure|Drama|Western,Italian,Canada,23362
591,Tough and Deadly (1995),Action|Drama|Thriller,French,France,49082
592,Batman (1989),Action|Adventure|Crime|Drama,French,Canada,67356
593,"Silence of the Lambs, The (1991)",Drama|Thriller,English,France,62997
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,English,UK,57610
595,Beauty and the Beast (1991),Animation|Children's|Musical,English,Canada,27822
596,Pinocchio (1940),Animation|Children's,German,Italy,79874
597,Pretty Woman (1990),Comedy|Romance,French,India,60309
598,Window to Paris (1994),Comedy,German,France,11257
599,"Wild Bunch, The (1969)",Western,French,France,6472
600,Love and a .45 (1994),Thriller,English,India,89374
601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,Spanish,Canada,33982
602,"Great Day in Harlem, A (1994)",Documentary,English,Canada,44093
603,"Bye Bye, Love (1995)",Comedy,English,India,1992
604,Criminals (1996),Documentary,German,India,18104
605,One Fine Day (1996),Drama|Romance,Spanish,India,14908
606,Candyman: Farewell to the Flesh (1995),Horror,English,Canada,78006
607,Century (1993),Drama,French,France,43121
608,Fargo (1996),Dramma,German,UK,55702
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,French,UK,46048
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Italian,Italy,10170
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,French,USA,93479
612,"Pallbearer, The (1996)",Comedy,Spanish,Italy,83889
613,Jane Eyre (1996),Drama|Romance,French,Italy,83041
614,Loaded (1994),Drama|Thriller,German,France,72726
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,English,USA,58871
616,"Aristocats, The (1970)",Animation|Children's,English,UK,61319
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,German,USA,95510
618,Two Much (1996),Comedy|Romance,Italian,India,2804
619,Ed (1996),Comedy,French,USA,72116
620,Scream of Stone (Schrei aus Stein) (1991),Drama,Italian,India,46587
621,My Favorite Season (1993),Drama,Italian,France,79401
623,"Modern Affair, A (1995)",Romance,English,Italy,68549
624,Condition Red (1995),Action|Drama|Thriller,English,USA,77317
625,Asfour Stah (1990),Drama,French,Canada,33205
626,"Thin Line Between Love and Hate, A (1996)",Comedy,German,Canada,92621
627,"Last Supper, The (1995)",Drama|Thriller,English,India,10713
628,Primal Fear (1996),Drama|Thriller,English,India,65908
629,Rude (1995),Drama,German,Canada,13042
630,Carried Away (1996),Drama|Romance,Italian,UK,29941
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,French,Italy,3688
632,Land and Freedom (Tierra y libertad) (1995),War,French,Italy,56525
633,Denise Calls Up (1995),Comedy,Spanish,Italy,81348
634,Theodore Rex (1995),Comedy,German,Canada,31387
635,"Family Thing, A (1996)",Comedy|Drama,English,Italy,14321
636,Frisk (1995),Drama,English,USA,88995
637,Sgt. Bilko (1996),Comedy,English,USA,6785
638,Jack and Sarah (1995),Romance,English,India,57274
639,Girl 6 (1996),Comedy,Spanish,France,67596
640,Diabolique (1996),Drama|Thriller,English,Italy,56803
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,Italian,France,44435
642,Roula (1995),Drama,German,India,14719
643,Peanuts - Die Bank zahlt alles (1996),Comedy,English,USA,96547
644,Happy Weekend (1996),Comedy,Italian,India,40912
645,Nelly & Monsieur Arnaud (1995),Drama,French,Italy,10984
647,Courage Under Fire (1996),Drama|War,Italian,Italy,49648
648,Mission: Impossible (1996),Action|Adventure|Mystery,French,Canada,70545
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,Spanish,Canada,7020
650,Moll Flanders (1996),Drama,Spanish,France,49656
651,"Superweib, Das (1996)",Comedy,English,UK,48461
652,"301, 302 (1995)",Mystery,Spanish,India,17381
653,Dragonheart (1996),Action|Adventure|Fantasy,French,France,92183
654,Und keiner weint mir nach (1996),Drama|Romance,German,France,41860
655,Mutters Courage (1995),Comedy,German,USA,92568
656,Eddie (1996),Comedy,English,Canada,69400
657,Yankee Zulu (1994),Comedy|Drama,German,India,33263
658,Billy's Holiday (1995),Drama,Italian,Canada,85019
659,Purple Noon (1960),Crime|Thriller,Spanish,Italy,46128
660,August (1996),Drama,German,USA,12390
661,James and the Giant Peach (1996),Animation|Children's|Musical,German,Italy,22150
662,Fear (1996),Thriller,French,Canada,57016
663,Kids in the Hall: Brain Candy (1996),Comedy,German,India,98937
664,Faithful (1996),Comedy,German,UK,14013
665,Underground (1995),War,French,France,98931
666,All Things Fair (1996),Drama,Spanish,USA,77824
667,Bloodsport 2 (1995),Action,French,India,29491
668,Pather Panchali (1955),Drama,German,France,59131
669,Aparajito (1956),Drama,English,India,51304
670,"World of Apu, The (Apur Sansar) (1959)",Drama,English,Canada,54510
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,Italian,UK,14914
672,Tarantella (1995),Drama,Italian,Canada,17480
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,German,USA,35323
674,Barbarella (1968),Adventure|Sci-Fi,Italian,India,69853
675,Hostile Intentions (1994),Action|Drama|Thriller,Spanish,USA,39155
676,They Bite (1996),Drama,Italian,UK,33598
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,English,UK,47473
679,"Run of the Country, The (1995)",Drama,Spanish,USA,51460
680,Alphaville (1965),Sci-Fi,Italian,Canada,10968
681,Clean Slate (Coup de Torchon) (1981),Crime,German,USA,64808
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,German,Italy,57170
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,Italian,Italy,57243
684,Windows (1980),Drama,Italian,USA,25053
685,It's My Party (1995),Drama,Spanish,France,63367
687,Country Life (1994),Drama|Romance,Italian,Italy,42777
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,English,USA,85875
690,"Promise, The (Versprechen, Das) (1994)",Romance,English,Italy,3022
691,Mrs. Winterbourne (1996),Comedy|Romance,Italian,Canada,10010
692,Solo (1996),Action|Sci-Fi|Thriller,Italian,UK,74877
693,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama,French,USA,76794
694,"Substitute, The (1996)",Action,Italian,Italy,98682
695,True Crime (1995),Mystery|Thriller,English,India,2337
696,Butterfly Kiss (1995),Thriller,French,Italy,23657
697,Feeling Minnesota (1996),Drama|Romance,Italian,India,49822
698,Delta of Venus (1994),Drama,English,India,86558
699,To Cross the Rubicon (1991),Drama,French,France,98376
700,Angus (1995),Comedy,Italian,UK,54357
701,Daens (1992),Drama,Italian,India,60059
702,Faces (1968),Drama,Spanish,Canada,37017
703,Boys (1996),Drama,Italian,Italy,46661
704,"Quest, The (1996)",Action|Adventure,French,Canada,92686
705,Cosi (1996),Comedy,English,France,79152
706,Sunset Park (1996),Drama,German,Canada,46634
707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,French,Canada,81727
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,Spanish,India,75155
709,Oliver & Company (1988),Animation|Children's,Italian,France,14375
710,Celtic Pride (1996),Comedy,German,Italy,80153
711,Flipper (1996),Adventure|Children's,German,India,81591
712,Captives (1994),Drama,Spanish,Italy,24180
713,Of Love and Shadows (1994),Drama,English,USA,11363
714,Dead Man (1995),Western,English,USA,45074
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,French,Italy,70598
716,Switchblade Sisters (1975),Crime,English,Italy,52778
717,Mouth to Mouth (Boca a boca) (1995),Comedy,French,Canada,23742
718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,French,UK,25741
719,Multiplicity (1996),Comedy,Spanish,Canada,43029
720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,French,Canada,86664
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,German,Italy,56601
722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,French,France,41097
723,Two Friends (1986),Drama,Italian,France,32496
724,"Craft, The (1996)",Drama|Horror,English,UK,30803
725,"Great White Hype, The (1996)",Comedy,Spanish,Canada,56764
726,Last Dance (1996),Drama,French,France,80477
727,War Stories (1995),Documentary,Italian,UK,40646
728,Cold Comfort Farm (1995),Comedy,German,UK,75498
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,Italian,France,64680
730,"Low Life, The (1994)",Drama,German,Italy,73254
731,Heaven's Prisoners (1996),Mystery|Thriller,Spanish,France,46431
732,Original Gangstas (1996),Crime,English,UK,92949
733,"Rock, The (1996)",Action|Adventure|Thriller,German,USA,44686
734,Getting Away With Murder (1996),Comedy,Spanish,France,89730
735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,German,France,67669
736,Twister (1996),Action|Adventure|Romance|Thriller,Spanish,USA,14045
737,Barb Wire (1996),Action|Sci-Fi,Italian,Canada,7457
738,"Garcu, Le (1995)",Drama,Spanish,Italy,88791
739,Honigmond (1996),Comedy,Spanish,UK,30878
